Bruce Willis	Jackal, The (1997)	$60,000,000 (estimated)	$54,910,560 (USA) (15 February 1998);;$54,794,755 (USA) (8 February 1998);;$54,639,685 (USA) (1 February 1998);;$54,399,925 (USA) (25 January 1998);;$54,081,165 (USA) (19 January 1998);;$53,609,045 (USA) (11 January 1998);;$53,107,285 (USA) (4 January 1998);;$52,425,855 (USA) (28 December 1997);;$51,611,540 (USA) (21 December 1997);;$49,886,715 (USA) (14 December 1997);;$46,221,860 (USA) (7 December 1997);;$40,585,655 (USA) (30 November 1997);;$28,563,725 (USA) (23 November 1997);;$15,164,595 (USA) (16 November 1997);;£4,645,055 (UK) (8 February 1998);;£4,322,727 (UK) (1 February 1998);;£3,782,497 (UK) (25 January 1998);;£2,975,910 (UK) (18 January 1998);;£1,422,193 (UK) (11 January 1998);;$84,000,000 (Worldwide) (26 April 1998) (except USA);;$80,500,000 (Worldwide) (5 April 1998) (except USA);;$71,800,000 (Worldwide) (15 March 1998) (except USA);;$58,200,000 (Worldwide) (15 February 1998) (except USA);;$44,900,000 (Worldwide) (1 February 1998) (except USA);;$36,200,000 (Worldwide) (25 January 1998) (except USA);;$30,500,000 (Worldwide) (18 January 1998) (except USA);;$24,600,000 (Worldwide) (11 January 1998) (except USA);;$15,700,000 (Worldwide) (4 January 1998) (except USA);;$9,300,000 (Worldwide) (28 December 1997) (except USA);;$4,300,000 (Worldwide) (21 December 1997) (except USA);;$1,600,000 (Worldwide) (14 December 1997) (except USA);;DEM 15,218,058 (Germany) (5 April 1998);;DEM 12,847,783 (Germany) (29 March 1998)	USA::14 November 1997
Bruce Willis	Fifth Element, The (1997)	$90,000,000 (estimated)	$63,540,020 (USA) (5 October 1997);;$63,502,394 (USA) (28 September 1997);;$63,447,915 (USA) (21 September 1997);;$63,381,708 (USA) (14 September 1997);;$63,307,464 (USA) (7 September 1997);;$63,244,003 (USA) (1 September 1997);;$63,125,637 (USA) (24 August 1997);;$62,951,133 (USA) (17 August 1997);;$62,717,503 (USA) (10 August 1997);;$62,339,880 (USA) (3 August 1997);;$61,778,086 (USA) (27 July 1997);;$61,310,358 (USA) (20 July 1997);;$61,138,490 (USA) (13 July 1997);;$60,966,673 (USA) (6 July 1997);;$60,652,257 (USA) (29 June 1997);;$59,767,649 (USA) (22 June 1997);;$57,922,135 (USA) (15 June 1997);;$55,360,251 (USA) (8 June 1997);;$51,503,539 (USA) (1 June 1997);;$46,031,440 (USA) (26 May 1997);;$34,213,330 (USA) (18 May 1997);;$17,031,345 (USA) (11 May 1997);;$263,920,180 (Worldwide) (10 July 2012);;$263,920,180 (Worldwide) (8 July 2012);;$185,800,000 (Worldwide) (2 November 1997) (except USA);;SGD 2,170,000 (Singapore)	France::7 May 1997
Bruce Willis	Fifth Element, The (1998) (VG)	U	U	France::30 September 1998
Bruce Willis	Beavis and Butt-Head Do America (1996)	$12,000,000 (estimated)	$63,071,133 (USA) (13 April 1997);;$63,001,218 (USA) (6 April 1997);;$62,813,703 (USA) (30 March 1997);;$62,538,197 (USA) (23 March 1997);;$62,300,524 (USA) (16 March 1997);;$62,166,378 (USA) (9 February 1997);;$62,054,598 (USA) (2 February 1997);;$61,746,940 (USA) (26 January 1997);;$58,721,000 (USA) (12 January 1997);;$54,149,743 (USA) (5 January 1997);;$41,121,487 (USA) (29 December 1996);;$20,114,233 (USA) (22 December 1996);;£2,100,000 (UK)	USA::15 December 1996 (Los Angeles, California)
Bruce Willis	Last Man Standing (1996)	$67,000,000 (estimated)	$18,127,448 (USA) (22 December 1996);;$18,100,017 (USA) (15 December 1996);;$18,030,031 (USA) (8 December 1996);;$17,896,565 (USA) (1 December 1996);;$17,637,199 (USA) (27 October 1996);;$17,513,069 (USA) (20 October 1996);;$17,106,080 (USA) (13 October 1996);;$15,914,288 (USA) (6 October 1996);;$12,696,135 (USA) (29 September 1996);;$7,010,331 (USA) (22 September 1996);;$17,600,000 (USA);;£1,684,584 (UK) (13 October 1996);;$33,200,000 (Worldwide);;$15,600,000 (Worldwide) (except USA);;ITL 1,355,652,000 (Italy) (8 December 1996);;ITL 1,269,567,000 (Italy) (1 December 1996);;ITL 937,125,000 (Italy) (24 November 1996);;ITL 462,620,000 (Italy) (17 November 1996);;ESP 132,998,003 (Spain)	USA::20 September 1996
Bruce Willis	Twelve Monkeys (1995)	$29,000,000 (estimated)	$56,882,000 (USA);;£3,532,343 (UK) (19 May 1996);;£1,320,430 (UK) (21 April 1996);;$167,000,000 (Worldwide) ( August 1996);;$5,600,000 (Worldwide) (10 March 1996) (except USA);;$157,900,000 (Worldwide);;$101,000,000 (Worldwide) (except USA);;DEM 23,726,506 (Germany);;ESP 746,557,490 (Spain) (31 December 1999);;ESP 728,274,866 (Spain) (1 January 1997)	USA::27 December 1995
Bruce Willis	Four Rooms (1995)	$4,000,000 (estimated)	$4,301,331 (USA);;£560,594 (UK) ( 1996);;AUD 105,207 (Australia);;HKD 1,497,735 (Hong Kong) ( 1996)	Canada::16 September 1995 (Toronto International Film Festival)
Bruce Willis	Hard: With a Vengeance, Die (1995)	$90,000,000 (estimated)	$100,003,359 (USA) (8 October 1995);;$99,941,764 (USA) (1 October 1995);;$99,851,649 (USA) (24 September 1995);;$99,701,458 (USA) (17 September 1995);;$99,490,977 (USA) (10 September 1995);;$99,205,333 (USA) (4 September 1995);;$98,688,089 (USA) (27 August 1995);;$98,323,222 (USA) (20 August 1995);;$97,691,713 (USA) (13 August 1995);;$96,890,106 (USA) (6 August 1995);;$95,894,956 (USA) (30 July 1995);;$94,620,241 (USA) (23 July 1995);;$93,424,418 (USA) (16 July 1995);;$92,170,771 (USA) (9 July 1995);;$89,190,828 (USA) (2 July 1995);;$85,055,446 (USA) (25 June 1995);;$79,104,078 (USA) (18 June 1995);;$72,073,110 (USA) (11 June 1995);;$61,685,945 (USA) (4 June 1995);;$48,925,158 (USA) (29 May 1995);;$22,162,245 (USA) (21 May 1995);;$100,012,499 (USA);;£10,183,239 (UK) (16 November 1995);;£10,181,732 (UK) (9 November 1995);;£10,174,776 (UK) (2 November 1995);;£10,158,892 (UK) (26 October 1995);;£10,112,104 (UK) (19 October 1995);;£10,013,996 (UK) (12 October 1995);;£9,863,639 (UK) (5 October 1995);;£9,563,530 (UK) (28 September 1995);;£9,179,207 (UK) (21 September 1995);;£8,509,080 (UK) (14 September 1995);;£7,556,351 (UK) (7 September 1995);;£5,970,726 (UK) (31 August 1995);;£3,279,180 (UK) (24 August 1995);;$15,796,947 (UK);;$361,212,499 (Worldwide);;$261,200,000 (Worldwide) (except USA);;ARS 2,766,386 (Argentina) (14 September 1995);;ARS 2,759,969 (Argentina) (7 September 1995);;ARS 2,754,722 (Argentina) (31 August 1995);;ARS 2,771,074 (Argentina) (24 August 1995);;ARS 2,733,164 (Argentina) (24 August 1995);;ARS 2,769,589 (Argentina) (17 August 1995);;ARS 2,701,046 (Argentina) (17 August 1995);;ARS 2,657,747 (Argentina) (10 August 1995);;ARS 2,578,297 (Argentina) (3 August 1995);;ARS 2,484,019 (Argentina) (27 July 1995);;ARS 2,416,355 (Argentina) (20 July 1995);;ARS 2,303,777 (Argentina) (13 July 1995);;ARS 2,112,422 (Argentina) (6 July 1995);;ARS 1,853,038 (Argentina) (29 June 1995);;ARS 1,573,868 (Argentina) (22 June 1995);;ARS 1,103,815 (Argentina) (15 June 1995);;ARS 594,799 (Argentina) (8 June 1995);;$2,771,074 (Argentina);;AUD 4,669,251 (Australia) (31 May 1995);;$12,050,140 (Australia) ( 1995);;AUD 16,796,961 (Australia);;$594,394 (Austria);;$822,400 (Belgium);;$228,430 (Czech Republic);;$1,800,000 (Denmark);;$2,001,150 (Finland);;DEM 32,742,602 (Germany) (5 October 1995);;DEM 32,673,517 (Germany) (28 September 1995);;DEM 32,562,491 (Germany) (21 September 1995);;DEM 32,356,839 (Germany) (14 September 1995);;DEM 32,764,139 (Germany) (7 September 1995);;DEM 32,087,325 (Germany) (7 September 1995);;DEM 25,561,503 (Germany) (27 July 1995);;DEM 22,739,429 (Germany) (20 July 1995);;DEM 18,654,244 (Germany) (13 July 1995);;DEM 15,308,504 (Germany) (6 July 1995);;DEM 9,482,230 (Germany) (29 June 1995);;$23,400,085 (Germany);;ESP 936,759,761 (Spain);;$4,497,000 (Sweden);;$2,590,200 (Switzerland)	USA::15 May 1995 (New York City, New York)
Bruce Willis	Nobody's Fool (1994)	U	$39,487,686 (USA)	USA::23 December 1994 (limited)
Bruce Willis	Color of Night (1994)	$40,000,000 (estimated)	$19,726,050 (USA) (1 January 1995);;$19,704,774 (USA) (25 December 1994);;$19,660,050 (USA) (18 December 1994);;$19,559,391 (USA) (11 December 1994);;$19,422,194 (USA) (9 October 1994);;$19,350,904 (USA) (2 October 1994);;£915,565 (USA) (27 September 1994);;$19,157,708 (USA) (25 September 1994);;£632,108 (USA) (22 September 1994);;£902,743 (USA) (20 September 1994);;$18,748,317 (USA) (18 September 1994);;£402,398 (USA) (15 September 1994);;$17,996,652 (USA) (11 September 1994);;$16,649,282 (USA) (5 September 1994);;$12,872,056 (USA) (28 August 1994);;$6,610,488 (USA) (21 August 1994);;$19,721,814 (USA);;£923,023 (UK) (3 November 1994);;£861,867 (UK) (13 October 1994);;£803,890 (UK) (6 October 1994);;£759,694 (UK) (29 September 1994);;$1,454,085 (UK);;ARS 580,019 (Argentina) (21 December 1994);;$364,939 (Argentina);;ATS 1,159,750 (Austria) (2 March 1995);;$112,690 (Austria);;DEM 6,764,718 (Germany) (17 May 1995);;DEM 6,745,290 (Germany) (10 May 1995);;DEM 6,718,168 (Germany) (3 May 1995);;DEM 6,682,297 (Germany) (26 April 1995);;DEM 6,612,786 (Germany) (19 April 1995);;DEM 6,529,690 (Germany) (12 April 1995);;DEM 6,413,585 (Germany) (5 April 1995);;DEM 6,153,397 (Germany) (29 March 1995);;DEM 5,519,235 (Germany) (22 March 1995);;DEM 4,624,030 (Germany) (15 March 1995);;DEM 3,575,050 (Germany) (8 March 1995);;DEM 2,006,160 (Germany) (1 March 1995);;$4,725,167 (Germany);;SEK 4,424,823 (Sweden)	USA::19 August 1994
Bruce Willis	North (1994)	$40,000,000 (estimated)	$7,138,449 (USA)	USA::22 July 1994
Bruce Willis	Pulp Fiction (1994)	$8,000,000 (estimated)	$107,928,762 (USA) (5 August 2012);;$44,204,134 (USA) (13 November 1994);;$38,145,544 (USA) (6 November 1994);;$30,570,220 (USA) (30 October 1994);;$21,670,188 (USA) (23 October 1994);;$107,928,762 (USA);;£10,734,320 (UK) (22 February 1995);;£9,823,099 (UK) (22 January 1995);;£7,123,934 (UK) (11 December 1994);;£4,243,233 (UK) (13 November 1994);;$213,928,762 (Worldwide);;€4,767,000 (Italy);;ESP 1,117,000,000 (Spain);;SEK 22,164,779 (Sweden)	France::12 May 1994 (Cannes Film Festival)
Bruce Willis	Striking Distance (1993)	$30,000,000 (estimated)	$23,798,623 (USA);;£1,652,124 (UK) (16 May 1994);;SEK 7,538,048 (Sweden)	USA::17 September 1993
Bruce Willis	Loaded Weapon 1 (1993)	$8,200,000 (estimated)	$27,979,400 (USA)	USA::5 February 1993
Bruce Willis	Death Becomes Her (1992)	$55,000,000 (estimated)	$58,422,650 (USA);;$90,600,000 (Worldwide) (except USA);;$149,000,000 (Worldwide);;AUD 2,953,945 (Australia);;SEK 4,915,748 (Sweden)	USA::31 July 1992
Bruce Willis	Last Boy Scout, The (1991)	$29,000,000 (estimated)	$59,509,925 (USA)	USA::12 December 1991 (Westwood, California)
Bruce Willis	Billy Bathgate (1991)	$48,000,000 (estimated)	$15,965,919 (USA);;£936,730 (UK);;AUD 558,198 (Australia);;HKD 894,168 (Hong Kong) ( 1991)	USA::1 November 1991
Bruce Willis	Hudson Hawk (1991)	$70,000,000 (estimated)	$17,218,080 (USA)	USA::24 May 1991
Bruce Willis	Mortal Thoughts (1991)	$8,000,000 (estimated)	$19,018,321 (USA)	USA::19 April 1991
Bruce Willis	Bonfire of the Vanities, The (1990)	$47,000,000 (estimated)	$15,691,192 (USA);;SEK 2,410,680 (Sweden)	USA::21 December 1990
Bruce Willis	Look Who's Talking Too (1990)	U	$47,789,074 (USA) ( 1991);;SEK 6,575,848 (Sweden)	USA::14 December 1990
Bruce Willis	Look Who's Talking (1989)	$7,500,000 (estimated)	$140,088,813 (USA);;$296,999,813 (Worldwide) ( 1990);;$156,911,000 (Non-USA) ( 1990);;SEK 20,838,927 (Sweden)	USA::13 October 1989
Bruce Willis	Hard 2, Die (1990)	$70,000,000 (estimated)	$115,288,665 (USA) (16 December 1990);;$115,253,082 (USA) (9 December 1990);;$115,194,879 (USA) (2 December 1990);;$115,097,199 (USA) (25 November 1990);;$114,953,573 (USA) (18 November 1990);;$114,826,400 (USA) (11 November 1990);;$114,634,789 (USA) (4 November 1990);;$114,409,075 (USA) (28 October 1990);;$114,129,208 (USA) (21 October 1990);;$113,841,618 (USA) (14 October 1990);;$113,611,479 (USA) (7 October 1990);;$113,255,810 (USA) (30 September 1990);;$112,742,405 (USA) (23 September 1990);;$112,051,723 (USA) (16 September 1990);;$111,051,378 (USA) (9 September 1990);;$109,739,020 (USA) (3 September 1990);;$107,465,512 (USA) (26 August 1990);;$104,930,383 (USA) (19 August 1990);;$101,182,966 (USA) (12 August 1990);;$95,625,666 (USA) (5 August 1990);;$87,752,323 (USA) (29 July 1990);;$77,198,498 (USA) (22 July 1990);;$60,693,920 (USA) (15 July 1990);;$35,556,340 (USA) (8 July 1990);;$117,540,947 (USA);;£5,536,813 (UK) (6 December 1990);;£5,535,125 (UK) (29 November 1990);;£5,533,975 (UK) (22 November 1990);;£5,528,580 (UK) (15 November 1990);;£5,522,465 (UK) (8 November 1990);;£5,513,762 (UK) (1 November 1990);;£5,492,491 (UK) (25 October 1990);;£5,452,106 (UK) (18 October 1990);;£5,376,956 (UK) (11 October 1990);;£5,236,943 (UK) (4 October 1990);;£5,013,883 (UK) (27 September 1990);;£4,662,360 (UK) (20 September 1990);;£4,058,080 (UK) (13 September 1990);;£3,271,114 (UK) (6 September 1990);;£1,982,023 (UK) (30 August 1990);;£248,154 (UK) (23 August 1990);;$10,567,243 (UK);;$239,540,947 (Worldwide);;$122,000,000 (Worldwide) (except USA);;AUD 2,081,418 (Australia) (6 September 1990);;$6,547,959 (Australia);;AUD 7,709,240 (Australia);;DEM 12,306,282 (Germany) (26 December 1990);;DEM 12,230,213 (Germany) (19 December 1990);;DEM 12,131,685 (Germany) (12 December 1990);;DEM 11,905,767 (Germany) (5 December 1990);;DEM 11,535,818 (Germany) (29 November 1990);;DEM 10,646,151 (Germany) (21 November 1990);;DEM 8,754,573 (Germany) (14 November 1990);;DEM 6,812,179 (Germany) (7 November 1990);;DEM 3,760,204 (Germany) (31 October 1990);;$8,243,455 (Germany);;ESP 667,429,343 (Spain);;SEK 27,513,122 (Sweden)	USA::2 July 1990 (Los Angeles, California)
Bruce Willis	Look Who's Talking (1989)	$7,500,000 (estimated)	$140,088,813 (USA);;$296,999,813 (Worldwide) ( 1990);;$156,911,000 (Non-USA) ( 1990);;SEK 20,838,927 (Sweden)	USA::13 October 1989
Bruce Willis	In Country (1989)	$18,000,000 (estimated)	$3,531,971 (USA)	Canada::7 September 1989 (Toronto Film Festival)
Bruce Willis	Hard, Die (1988)	$28,000,000 (estimated)	$80,707,729 (USA) (5 February 1989);;$80,639,179 (USA) (29 January 1989);;$80,522,113 (USA) (22 January 1989);;$80,389,179 (USA) (15 January 1989);;$80,208,574 (USA) (8 January 1989);;$79,931,327 (USA) (1 January 1989);;$79,582,388 (USA) (25 December 1988);;$79,363,786 (USA) (18 December 1988);;$79,192,812 (USA) (11 December 1988);;$78,967,942 (USA) (4 December 1988);;$78,640,159 (USA) (27 November 1988);;$78,230,691 (USA) (20 November 1988);;$77,759,119 (USA) (13 November 1988);;$75,215,700 (USA) (23 October 1988);;$74,138,586 (USA) (16 October 1988);;$72,770,440 (USA) (10 October 1988);;$77,060,596 (USA) (2 October 1988);;$70,751,623 (USA) (2 October 1988);;$76,181,473 (USA) (25 September 1988);;$68,217,305 (USA) (25 September 1988);;$65,388,311 (USA) (18 September 1988);;$61,916,243 (USA) (11 September 1988);;$58,456,957 (USA) (5 September 1988);;$52,000,170 (USA) (28 August 1988);;$46,026,261 (USA) (21 August 1988);;$38,415,083 (USA) (14 August 1988);;$29,417,206 (USA) (7 August 1988);;$20,140,735 (USA) (31 July 1988);;$10,147,587 (USA) (24 July 1988);;$601,851 (USA) (17 July 1988);;$83,008,852 (USA);;£2,975,086 (UK) (13 April 1989);;£2,970,739 (UK) (6 April 1989);;£2,957,244 (UK) (30 March 1989);;£2,914,090 (UK) (23 March 1989);;£2,845,470 (UK) (16 March 1989);;£2,662,778 (UK) (9 March 1989);;£2,427,516 (UK) (2 March 1989);;£2,155,316 (UK) (23 February 1989);;£1,761,427 (UK) (16 February 1989);;£612,125 (UK) (5 February 1989);;$5,190,300 (UK);;£3,116,630 (UK);;$55,700,000 (Worldwide) (except USA);;$137,400,000 (Worldwide);;$4,247,997 (Germany);;ESP 583,145,302 (Spain);;SEK 22,551,466 (Sweden);;DEM 4,334,301 (West Germany) (4 January 1989);;DEM 3,914,733 (West Germany) (28 December 1988);;DEM 3,439,399 (West Germany) (21 December 1988);;DEM 6,058,289 (West Germany) (14 December 1988);;DEM 5,266,359 (West Germany) (7 December 1988);;DEM 4,284,535 (West Germany) (30 November 1988);;DEM 3,253,374 (West Germany) (23 November 1988);;DEM 1,962,700 (West Germany) (16 November 1988)	USA::15 July 1988 (limited)
Bruce Willis	Sunset (1988)	$19,000,000 (estimated)	$4,594,452 (USA)	USA::29 April 1988
Bruce Willis	Blind Date (1987)	$18,000,000 (estimated)	$39,321,715 (USA);;SEK 5,352,908 (Sweden)	USA::24 March 1987 (Beverly Hills, California)
Bruce Willis	Verdict, The (1982)	$16,000,000 (estimated)	$54,000,000 (USA)	USA::8 December 1982
Bruce Willis	First Deadly Sin, The (1980)	U	U	USA::3 October 1980
Bruce Willis	Apocalypse (1998) (VG)	U	U	USA::20 November 1998
Bruce Willis	Fifth Element, The (1997)	$90,000,000 (estimated)	$63,540,020 (USA) (5 October 1997);;$63,502,394 (USA) (28 September 1997);;$63,447,915 (USA) (21 September 1997);;$63,381,708 (USA) (14 September 1997);;$63,307,464 (USA) (7 September 1997);;$63,244,003 (USA) (1 September 1997);;$63,125,637 (USA) (24 August 1997);;$62,951,133 (USA) (17 August 1997);;$62,717,503 (USA) (10 August 1997);;$62,339,880 (USA) (3 August 1997);;$61,778,086 (USA) (27 July 1997);;$61,310,358 (USA) (20 July 1997);;$61,138,490 (USA) (13 July 1997);;$60,966,673 (USA) (6 July 1997);;$60,652,257 (USA) (29 June 1997);;$59,767,649 (USA) (22 June 1997);;$57,922,135 (USA) (15 June 1997);;$55,360,251 (USA) (8 June 1997);;$51,503,539 (USA) (1 June 1997);;$46,031,440 (USA) (26 May 1997);;$34,213,330 (USA) (18 May 1997);;$17,031,345 (USA) (11 May 1997);;$263,920,180 (Worldwide) (10 July 2012);;$263,920,180 (Worldwide) (8 July 2012);;$185,800,000 (Worldwide) (2 November 1997) (except USA);;SGD 2,170,000 (Singapore)	France::7 May 1997
Bruce Willis	Fifth Element, The (1998) (VG)	U	U	France::30 September 1998
Bruce Willis	Gorillaz Featuring Mos Def and Bobby Womack: Stylo (2010) (V)	U	U	UK::2010
Bruce Willis	Gag Reel (2007) (V)	U	U	UK::29 October 2007
Bruce Willis	Hammy's Boomerang Adventure (2006) (V)	U	U	USA::17 October 2006
Bruce Willis	Bruno the Kid: The Animated Movie (1996) (V)	U	U	U
Bruce Willis	"Late Show with David Letterman" (1993)	U	U	Canada::30 August 1993
Bruce Willis	"That '70s Show" (1998)	U	U	USA::23 August 1998
Bruce Willis	True West (2002) (TV)	U	U	USA::12 August 2002
Bruce Willis	"Friends" (1994)	U	U	USA::22 September 1994
Bruce Willis	"Ally McBeal" (1997)	U	U	USA::8 September 1997
Bruce Willis	"Bruno the Kid" (1996)	U	U	UK::2 September 1996
Bruce Willis	Bruno the Kid: The Animated Movie (1996) (V)	U	U	U
Bruce Willis	"Moonlighting" (1985)	$150,000 (per episode) (estimated)	U	USA::5 March 1985
Bruce Willis	Return of Bruno, The (1987) (TV)	U	U	USA::7 February 1987
Bruce Willis	"Twilight Zone, The" (1985)	U	U	UK::27 September 1985
Bruce Willis	"Miami Vice" (1984)	$1,500,000 (estimated)	U	USA::28 September 1984
Bruce Willis	Guru kommt, Ein (1980) (TV)	U	U	West Germany::8 December 1980 (TV premiere)
Charles Bronson	Death Wish V: The Face of Death (1994)	U	$1,700,929 (USA) (5 June 1994);;$1,695,479 (USA) (30 May 1994);;$1,677,262 (USA) (22 May 1994);;$1,617,157 (USA) (15 May 1994);;$1,495,059 (USA) (8 May 1994);;$1,375,546 (USA) (17 April 1994);;$1,321,040 (USA) (10 April 1994);;$1,213,869 (USA) (3 April 1994);;$1,205,251 (USA) (27 March 1994);;$1,197,776 (USA) (20 March 1994);;$1,194,629 (USA) (13 March 1994);;$1,187,720 (USA) (6 March 1994);;$1,176,732 (USA) (27 February 1994);;$1,146,391 (USA) (13 February 1994);;$1,103,140 (USA) (6 February 1994);;$1,163,628 (USA) (2 February 1994);;$1,030,954 (USA) (30 January 1994);;$897,318 (USA) (23 January 1994);;$503,936 (USA) (17 January 1994);;$1,702,394 (USA)	Finland::1994 (video premiere)
Charles Bronson	Death Wish (1974)	$3,000,000 (estimated)	$22,000,000 (USA)	USA::24 July 1974
Charles Bronson	Indian Runner, The (1991)	$7,000,000 (estimated)	$191,125 (USA)	France::May 1991 (Cannes Film Festival)
Charles Bronson	Kinjite: Forbidden Subjects (1989)	U	$3,416,846 (USA)	USA::3 February 1989
Charles Bronson	Messenger of Death (1988)	U	$3,074,681 (USA)	USA::16 September 1988 (New York City, New York)
Charles Bronson	Death Wish 4: The Crackdown (1987)	$5,000,000 (estimated)	$6,767,690 (USA) (20 December 1987);;$6,694,355 (USA) (13 December 1987);;$6,489,772 (USA) (6 December 1987);;$6,155,017 (USA) (29 November 1987);;$5,607,944 (USA) (22 November 1987);;$4,654,327 (USA) (15 November 1987);;$2,466,557 (USA) (8 November 1987);;$6,880,310 (USA);;$212,697 (Germany);;DEM 220,369 (West Germany) (27 July 1988);;DEM 152,601 (West Germany) (20 July 1988)	USA::6 November 1987
Charles Bronson	Death Wish (1974)	$3,000,000 (estimated)	$22,000,000 (USA)	USA::24 July 1974
Charles Bronson	Assassination (1987)	U	$6,075,793 (USA)	USA::9 January 1987
Charles Bronson	Death Wish 3 (1985)	$9,000,000 (estimated)	$16,116,878 (USA) (15 December 1985);;$15,886,075 (USA) (8 December 1985);;$15,434,070 (USA) (1 December 1985);;$14,528,859 (USA) (24 November 1985);;$13,092,561 (USA) (17 November 1985);;$10,166,764 (USA) (10 November 1985);;$5,319,116 (USA) (3 November 1985);;$16,945,171 (Worldwide);;$828,293 (West Germany)	USA::1 November 1985
